id,scrimId,event_type,match_time,round_number,capturing_team,team_1_score,team_2_score,objective_index,control_team_1_progress,control_team_2_progress,match_time_remaining,MapDataId
9865,1349,round_end,257.74,1,T_a02bf5e9,0,0,0,0,0,0,5042
9866,1349,round_end,355.3,1,T_8c03018b,0,1,1,99.99,100,0,5043
9867,1349,round_end,642.75,2,T_8c03018b,1,1,0,100,99.99,0,5043
9868,1349,round_end,804.15,3,T_8c03018b,1,2,2,0,100,0,5043
9869,1349,round_end,804.15,3,T_8c03018b,1,2,2,0,100,0,5043
7358,982,round_end,699.72,3,T_8c03018b,3,0,2,100,99.99,0,
9875,1353,round_end,501.84,1,T_496df5f2,0,2,2,0,0,0,5046
9876,1353,round_end,759.22,2,T_969420ad,0,3,0,0,0,0,5046
9877,1353,round_end,374,1,T_496df5f2,0,3,3,0,0,106.12,5047
9878,1353,round_end,871.86,2,T_969420ad,2,3,2,0,0,0,5047
9879,1354,round_end,164.95,1,T_1607e776,1,0,0,100,0,0,5048
9880,1354,round_end,346.29,2,T_1607e776,2,0,2,100,0,0,5048
9881,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5049
9882,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5049
9883,1354,round_end,240.04,1,T_1607e776,0,0,0,0,0,0,5050
9884,1354,round_end,320.19,2,T_be0b0d78,1,0,0,0,0,159.89,5050
9885,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5051
9886,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5051
9887,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5052
9888,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5052
9889,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5053
9890,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5053
9891,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5054
9892,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5054
9893,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5055
9894,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5055
9895,1355,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5056
9896,1355,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5056
9897,1356,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5057
9898,1356,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5057
9899,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5058
9900,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5058
9903,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5060
9904,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5060
9905,1354,round_end,390.15,1,T_1607e776,0,1,1,0,0,0,5061
9906,1354,round_end,592.72,2,T_be0b0d78,2,1,1,0,0,187.42,5061
9907,1354,round_end,240.04,1,T_1607e776,0,0,0,0,0,0,5062
9908,1354,round_end,320.19,2,T_be0b0d78,1,0,0,0,0,159.89,5062
9909,1358,round_end,187.47,1,T_7ba5dfb5,0,1,1,0,100,0,5063
9910,1358,round_end,441.6,2,T_7ba5dfb5,0,2,2,82.15,100,0,5063
9911,1358,round_end,273.5,1,T_13ab2299,0,0,0,0,0,0,5064
9912,1358,round_end,350.35,2,T_7ba5dfb5,1,0,0,0,0,163.11,5064
9913,1359,round_end,271.74,1,T_467b3697,1,0,2,100,77.56,0,5066
9914,1359,round_end,525.13,2,T_467b3697,2,0,1,100,40.52,0,5066
9915,1359,round_end,525.12,1,T_467b3697,0,2,2,0,0,0,5067
9916,1359,round_end,805.88,2,T_38270be3,3,2,2,0,0,199.09,5067
9917,1359,round_end,678.97,4,T_467b3697,3,1,3,100,45.94,0,5068
9918,1360,round_end,266.17,1,T_62530b65,0,0,0,0,0,0,5070
9919,1360,round_end,668.25,2,T_496df5f2,3,3,3,0,0,77.87,5070
9920,1360,round_end,668.25,2,T_496df5f2,3,3,3,0,0,77.87,5070
9921,1360,round_end,300.64,1,T_8c03018b,1,0,2,100,83.35,0,5071
9922,1360,round_end,568.55,2,T_8c03018b,1,1,1,72.25,100,0,5071
9923,1360,round_end,819.1,3,T_8c03018b,2,1,0,100,73.56,0,5071
9924,1360,round_end,819.1,3,T_8c03018b,2,1,0,100,73.56,0,5071
9925,1360,round_end,309.42,1,T_62530b65,0,3,3,0,0,170.67,5072
9926,1360,round_end,699.47,2,T_496df5f2,1,3,1,0,0,0,5072
9927,1360,round_end,248.31,1,T_8c03018b,0,1,0,55,100,0,5073
9928,1360,round_end,471.48,2,T_8c03018b,1,1,2,100,35.55,0,5073
9929,1360,round_end,751.13,3,T_8c03018b,2,1,1,100,76.25,0,5073
9930,1360,round_end,751.13,3,T_8c03018b,2,1,1,100,76.25,0,5073
9931,1360,round_end,613.94,1,T_62530b65,0,0,0,0,0,0,5074
9932,1360,round_end,826.83,6,T_62530b65,2,3,2,0,0,40,5075
9933,1361,round_end,65.65,1,T_a02bf5e9,0,0,0,0,0,534.35,5076
9934,1362,round_end,246.54,1,T_e46ac485,1,0,2,100,54.67,0,5077
9935,1362,round_end,415.94,2,T_e46ac485,2,0,0,100,0,0,5077
9936,1362,round_end,395.14,1,T_e46ac485,0,1,1,0,0,0,5078
9937,1362,round_end,501.68,2,T_13ab2299,2,1,1,0,0,283.5,5078
9938,1362,round_end,443.04,1,T_e46ac485,0,1,1,0,0,0,5079
9939,1362,round_end,622.11,2,T_13ab2299,2,1,1,0,0,210.95,5079
9940,1363,round_end,208.15,1,T_467b3697,1,0,0,100,35.72,0,5080
9941,1363,round_end,423.65,2,T_467b3697,2,0,2,100,43.69,0,5080
9945,1363,round_end,521.54,1,T_467b3697,0,2,2,0,0,0,5083
9946,1363,round_end,1022.07,2,T_13ab2299,3,2,2,0,0,0,5083
9947,1363,round_end,367.26,3,T_467b3697,3,0,2,100,0,0,5084
9948,1365,round_end,266.17,1,T_62530b65,0,0,0,0,0,0,5085
9949,1365,round_end,668.25,2,T_496df5f2,3,3,3,0,0,77.87,5085
9950,1365,round_end,668.25,2,T_496df5f2,3,3,3,0,0,77.87,5085
9974,1366,round_end,170.06,1,T_8c03018b,0,1,0,0,100,0,5096
9975,1366,round_end,464.51,2,T_8c03018b,1,1,2,100,89.8,0,5096
9976,1366,round_end,618.43,3,T_8c03018b,1,2,1,0,100,0,5096
9977,1366,round_end,618.43,3,T_8c03018b,1,2,1,0,100,0,5096
9978,1366,round_end,509.57,1,T_8b4000a4,0,2,2,0,0,0,5097
9979,1366,round_end,881.56,2,T_496df5f2,3,3,3,0,0,107.82,5097
9980,1366,round_end,881.56,2,T_496df5f2,3,3,3,0,0,107.82,5097
9981,1366,round_end,600.17,1,T_8b4000a4,0,0,0,0,0,0,5098
9982,1366,round_end,801.45,6,T_8b4000a4,1,4,2,0,0,40,5099
9983,1366,round_end,417.44,1,T_8b4000a4,0,1,1,0,0,0,5100
9984,1366,round_end,901.59,2,T_496df5f2,3,3,3,0,0,0,5100
9985,1366,round_end,901.59,2,T_496df5f2,3,3,3,0,0,0,5100
9986,1366,round_end,208.92,1,T_8c03018b,1,0,0,100,11.33,0,5101
9987,1366,round_end,530.73,2,T_8c03018b,2,0,2,100,99.99,0,5101
9988,1366,round_end,793.93,3,T_8c03018b,2,1,1,55.21,100,0,5101
9989,1366,round_end,793.93,3,T_8c03018b,2,1,1,55.21,100,0,5101
7395,984,round_end,733.81,2,T_3238eb96,3,3,3,0,0,0,
7404,985,round_end,731.09,5,T_a02bf5e9,0,5,1,0,100,0,
7406,985,round_end,975.21,2,T_5568bd9d,3,3,3,0,0,0,
7407,985,round_end,975.21,2,T_5568bd9d,3,3,3,0,0,0,
9990,1371,round_end,216.75,1,T_de0009ad,1,0,2,100,40.08,0,5102
9991,1371,round_end,548.94,2,T_de0009ad,2,0,1,100,99.99,0,5102
9992,1371,round_end,564.63,3,T_de0009ad,0,3,2,75.82,100,0,5103
9997,1371,round_end,460.61,1,T_1c43ee12,0,3,3,0,0,19.56,5106
9998,1371,round_end,721.02,2,T_de0009ad,0,3,0,0,0,0,5106
9999,1371,round_end,306.88,1,T_1c43ee12,0,3,3,0,0,173.21,5107
10000,1371,round_end,821.27,2,T_de0009ad,2,3,2,0,0,0,5107
10001,1372,round_end,294.83,1,T_d2dba261,0,1,0,99.99,100,0,5108
10002,1372,round_end,581.27,2,T_d2dba261,1,1,1,100,50.57,0,5108
10003,1372,round_end,880.63,3,T_d2dba261,2,1,2,100,98.18,0,5108
10006,1372,round_end,452.2,3,T_de0009ad,0,3,3,55.02,100,0,5110
10007,1373,round_end,180.13,1,T_7ba5dfb5,0,1,2,18.43,100,0,5111
10008,1373,round_end,421.81,2,T_7ba5dfb5,1,1,1,100,62.55,0,5111
10009,1373,round_end,587.49,3,T_7ba5dfb5,2,1,0,100,0,0,5111
10010,1373,round_end,255.44,1,T_7ba5dfb5,0,0,0,0,0,0,5112
10011,1373,round_end,333.21,2,T_38270be3,1,0,0,0,0,162.27,5112
10012,1373,round_end,612.88,1,T_7ba5dfb5,0,0,0,0,0,0,5114
10016,1374,round_end,513.81,1,T_41934d9d,0,2,2,0,0,0,5116
10017,1374,round_end,902.5,2,T_496df5f2,3,3,3,0,0,91.1,5116
10018,1374,round_end,902.5,2,T_496df5f2,3,3,3,0,0,91.1,5116
10019,1374,round_end,512.99,1,T_41934d9d,0,2,2,0,0,0,5117
10020,1374,round_end,658.84,1,T_41934d9d,0,0,0,0,0,0,5118
10021,1374,round_end,945.52,6,T_41934d9d,1,4,0,0,0,40,5119
10022,1374,round_end,400.71,1,T_41934d9d,0,1,1,0,0,0,5120
10023,1374,round_end,795.13,2,T_496df5f2,3,3,3,0,0,85.4,5120
10024,1374,round_end,795.13,2,T_496df5f2,3,3,3,0,0,85.4,5120
10025,1374,round_end,264.04,1,T_8c03018b,0,1,1,88.22,100,0,5121
10026,1374,round_end,430.6,2,T_8c03018b,0,2,2,0,100,0,5121
10027,1374,round_end,716.27,3,T_8c03018b,1,2,0,100,97.44,0,5121
10028,1374,round_end,716.27,3,T_8c03018b,1,2,0,100,97.44,0,5121
10029,1375,round_end,201.86,1,T_8c03018b,1,0,0,100,27.05,0,5122
10030,1375,round_end,524.42,2,T_8c03018b,1,1,1,99.99,100,0,5122
10031,1375,round_end,722.44,3,T_8c03018b,2,1,2,100,29.76,0,5122
10032,1375,round_end,722.44,3,T_8c03018b,2,1,2,100,29.76,0,5122
10036,1375,round_end,373.37,1,T_a02bf5e9,0,3,3,0,0,106.71,5124
10037,1375,round_end,648.13,2,T_5568bd9d,0,3,0,0,0,0,5124
10039,1375,round_end,835.07,5,T_a02bf5e9,5,0,1,100,70.51,0,5126
10040,1375,round_end,628.57,1,T_a02bf5e9,0,0,0,0,0,0,5127
10041,1375,round_end,390.2,1,T_a02bf5e9,0,1,1,0,0,0,5128
10042,1375,round_end,758.47,2,T_5568bd9d,3,3,3,0,0,111.72,5128
10043,1375,round_end,758.47,2,T_5568bd9d,3,3,3,0,0,111.72,5128
10044,1376,round_end,336.24,1,T_8c03018b,1,0,1,100,99.99,0,5129
10045,1376,round_end,683.36,2,T_8c03018b,1,1,2,99.99,100,0,5129
10046,1376,round_end,1010.46,3,T_8c03018b,2,1,0,100,99.99,0,5129
10047,1376,round_end,1010.46,3,T_8c03018b,2,1,0,100,99.99,0,5129
10048,1377,round_end,513.74,1,T_a02bf5e9,0,2,2,0,0,0,5130
10049,1377,round_end,1089.14,2,T_5568bd9d,3,3,3,0,0,0,5130
10050,1377,round_end,1089.14,2,T_5568bd9d,3,3,3,0,0,0,5130
10051,1377,round_end,454.2,1,T_a02bf5e9,0,3,3,0,0,25.99,5131
10052,1377,round_end,792.4,2,T_5568bd9d,3,3,3,0,0,141.66,5131
10053,1377,round_end,513.74,1,T_a02bf5e9,0,2,2,0,0,0,5132
10054,1377,round_end,1089.14,2,T_5568bd9d,3,3,3,0,0,0,5132
10055,1377,round_end,1089.14,2,T_5568bd9d,3,3,3,0,0,0,5132
10056,1377,round_end,336.24,1,T_8c03018b,1,0,1,100,99.99,0,5133
10057,1377,round_end,683.36,2,T_8c03018b,1,1,2,99.99,100,0,5133
10058,1377,round_end,1010.46,3,T_8c03018b,2,1,0,100,99.99,0,5133
10059,1377,round_end,1010.46,3,T_8c03018b,2,1,0,100,99.99,0,5133
10060,1379,round_end,213.55,1,T_8c03018b,0,1,2,42.8,100,0,5134
10061,1379,round_end,543.04,2,T_8c03018b,0,2,1,98.97,100,0,5134
10062,1379,round_end,857.54,3,T_8c03018b,0,3,0,99.99,100,0,5134
10063,1379,round_end,272.55,1,T_7f8ba35f,0,3,3,0,0,207.53,5135
10064,1379,round_end,675.26,2,T_3238eb96,1,3,1,0,0,0,5135
10065,1379,round_end,979.13,6,T_7f8ba35f,2,3,4,0,0,40,5136
10066,1379,round_end,626.01,1,T_7f8ba35f,0,0,0,0,0,0,5137
10067,1379,round_end,406.26,1,T_7f8ba35f,0,1,1,0,0,0,5138
10068,1379,round_end,838.09,2,T_3238eb96,3,3,3,0,0,48.06,5138
10069,1379,round_end,838.09,2,T_3238eb96,3,3,3,0,0,48.06,5138
10074,1380,round_end,173.36,1,T_8c03018b,1,0,1,100,0,0,5141
10075,1380,round_end,433.31,2,T_8c03018b,2,0,0,100,74.78,0,5141
10076,1380,round_end,263.96,1,T_285e8464,0,0,0,0,0,0,5142
10077,1380,round_end,654.01,2,T_496df5f2,1,3,1,0,0,0,5142
10078,1380,round_end,759.25,6,T_285e8464,1,4,4,0,0,40,5143
10079,1380,round_end,234.74,1,T_285e8464,0,3,3,0,0,245.3,5144
10080,1380,round_end,638.99,2,T_496df5f2,1,3,1,0,0,0,5144
10081,1380,round_end,623.47,1,T_285e8464,0,0,0,0,0,0,5145
10082,1380,round_end,441.48,1,T_285e8464,0,3,3,0,0,38.73,5146
10083,1380,round_end,870.59,2,T_496df5f2,1,3,1,0,0,0,5146
10097,1389,round_end,335.64,1,T_a02bf5e9,0,3,3,0,0,144.47,5153
10098,1389,round_end,725.6,2,T_5568bd9d,1,3,1,0,0,0,5153
10099,1389,round_end,960.16,5,T_a02bf5e9,0,5,3,69.28,100,0,5154
10100,1389,round_end,441.78,1,T_a02bf5e9,0,3,3,0,0,38.37,5155
10101,1389,round_end,709.26,2,T_5568bd9d,0,3,0,0,0,0,5155
10102,1389,round_end,633.4,1,T_a02bf5e9,0,0,0,0,0,0,5156
10103,1390,round_end,279.56,1,T_a02bf5e9,0,3,3,0,0,200.52,5157
10104,1390,round_end,534.55,2,T_5568bd9d,0,3,0,0,0,0,5157
10105,1390,round_end,204.42,1,T_a02bf5e9,0,0,0,0,0,395.6,5158
10106,1390,round_end,421.41,1,T_a02bf5e9,0,1,1,0,0,0,5159
10107,1390,round_end,667.29,2,T_5568bd9d,3,3,3,0,0,234.05,5159
10108,1390,round_end,667.29,2,T_5568bd9d,3,3,3,0,0,234.05,5159
10109,1390,round_end,260.14,1,T_a02bf5e9,0,0,0,0,0,0,5160
10110,1390,round_end,598.34,2,T_5568bd9d,3,3,3,0,0,141.97,5160
10111,1390,round_end,598.34,2,T_5568bd9d,3,3,3,0,0,141.97,5160
10112,1391,round_end,205.8,1,T_8c03018b,1,0,2,100,0,0,5161
10113,1391,round_end,540.44,2,T_8c03018b,1,1,0,99.99,100,0,5161
10114,1391,round_end,780.74,3,T_8c03018b,2,1,1,100,23.96,0,5161
10115,1391,round_end,780.74,3,T_8c03018b,2,1,1,100,23.96,0,5161
10121,1392,round_end,309.56,1,T_a02bf5e9,0,3,3,0,0,170.52,5165
10122,1392,round_end,812.89,2,T_5568bd9d,2,3,2,0,0,0,5165
10125,1392,round_end,442.08,1,T_a02bf5e9,0,1,1,0,0,0,5168
10126,1393,round_end,623.22,1,T_a02bf5e9,0,0,0,0,0,0,5170
10127,1393,round_end,789.25,6,T_a02bf5e9,4,1,1,0,0,40,5171
10128,1393,round_end,329.81,1,T_8c03018b,0,1,2,99.99,100,0,5173
10129,1393,round_end,527.7,2,T_8c03018b,0,2,0,19.09,100,0,5173
10130,1393,round_end,721.94,3,T_8c03018b,1,2,1,100,0,0,5173
10131,1393,round_end,721.94,3,T_8c03018b,1,2,1,100,0,0,5173
10132,1393,round_end,508.92,1,T_a02bf5e9,0,2,2,0,0,0,5174
10133,1393,round_end,1037.38,2,T_5568bd9d,2,3,2,0,0,0,5174
10135,1394,round_end,954.7,6,T_a02bf5e9,3,2,0,0,0,40,5177
10136,1394,round_end,271.79,1,T_a02bf5e9,0,3,3,0,0,208.26,5178
10137,1394,round_end,511.94,2,T_5568bd9d,0,3,0,0,0,0,5178
10140,1395,round_end,419.83,1,T_a02bf5e9,0,3,3,0,0,60.36,5180
10141,1395,round_end,704.59,2,T_5568bd9d,0,3,0,0,0,0,5180
10142,1396,round_end,237.21,1,T_8c03018b,0,1,2,67.84,100,0,5181
10143,1396,round_end,412.38,2,T_8c03018b,0,2,1,6.47,100,0,5181
10144,1396,round_end,698.91,3,T_8c03018b,0,3,0,99.99,100,0,5181
10145,1396,round_end,502.61,1,T_a02bf5e9,0,2,2,0,0,0,5182
10146,1396,round_end,820.87,2,T_1699ed97,3,3,3,0,0,161.57,5182
10147,1396,round_end,820.87,2,T_1699ed97,3,3,3,0,0,161.57,5182
10149,1396,round_end,483.85,1,T_a02bf5e9,0,3,3,0,0,0,5184
10150,1396,round_end,982.04,2,T_1699ed97,2,3,2,0,0,0,5184
10151,1396,round_end,772.75,6,T_a02bf5e9,2,3,1,0,0,40,5185
10152,1397,round_end,229.59,1,T_8c03018b,1,0,2,100,39.85,0,5186
10153,1397,round_end,502.79,2,T_8c03018b,2,0,1,100,45.23,0,5186
10154,1397,round_end,682.71,3,T_8c03018b,3,0,0,100,0,0,5186
10155,1397,round_end,245.26,1,T_a02bf5e9,0,0,0,0,0,0,5187
10156,1397,round_end,539.47,2,T_5568bd9d,3,3,3,0,0,185.94,5187
10157,1397,round_end,539.47,2,T_5568bd9d,3,3,3,0,0,185.94,5187
10158,1397,round_end,624.21,5,T_a02bf5e9,5,0,3,100,0,0,5188
10159,1397,round_end,396.78,1,T_a02bf5e9,0,1,1,0,0,0,5189
10160,1397,round_end,909.53,2,T_5568bd9d,2,3,2,0,0,0,5189
10161,1398,round_end,266.12,1,T_8c03018b,1,0,2,100,84.39,0,5190
10162,1398,round_end,497.37,2,T_8c03018b,2,0,1,100,46.4,0,5190
10163,1398,round_end,658.01,3,T_8c03018b,3,0,0,100,0,0,5190
10164,1398,round_end,820.08,6,T_a02bf5e9,2,3,1,0,0,40,5191
10165,1398,round_end,316.13,1,T_a02bf5e9,0,3,3,0,0,163.99,5192
10166,1398,round_end,802.9,2,T_5568bd9d,3,3,3,0,0,0,5192
10167,1398,round_end,505.71,1,T_a02bf5e9,0,2,2,0,0,0,5193
10168,1398,round_end,842.2,2,T_5568bd9d,3,3,3,0,0,143.34,5193
10169,1398,round_end,842.2,2,T_5568bd9d,3,3,3,0,0,143.34,5193
10170,1398,round_end,497.36,1,T_a02bf5e9,0,2,2,0,0,0,5194
10171,1398,round_end,1028.56,2,T_5568bd9d,2,3,2,0,0,0,5194
10172,1401,round_end,297.59,1,T_a02bf5e9,0,3,3,0,0,182.51,5196
10173,1401,round_end,797.06,2,T_5568bd9d,3,3,3,0,0,0,5196
10174,1401,round_end,835.21,6,T_a02bf5e9,2,3,0,0,0,40,5197
10175,1401,round_end,332.14,1,T_a02bf5e9,0,3,3,0,0,147.96,5198
10176,1401,round_end,812.09,2,T_5568bd9d,2,3,2,0,0,0,5198
10177,1401,round_end,396.87,1,T_a02bf5e9,0,3,3,0,0,83.29,5199
10178,1401,round_end,889.18,2,T_5568bd9d,2,3,2,0,0,0,5199
10179,1401,round_end,609.04,1,T_a02bf5e9,0,0,0,0,0,0,5200
10180,1404,round_end,300.09,1,T_8c03018b,1,0,1,100,99.99,0,5201
10181,1404,round_end,625.98,2,T_8c03018b,2,0,0,100,99.99,0,5201
10182,1404,round_end,904.38,3,T_8c03018b,3,0,2,100,95.33,0,5201
10183,1404,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,5202
10184,1404,round_end,415.61,1,T_a02bf5e9,0,1,1,0,0,0,5203
10185,1404,round_end,805.43,2,T_5568bd9d,1,3,1,0,0,0,5203
10186,1404,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,5204
10187,1404,round_end,515.12,2,T_5568bd9d,3,3,3,0,0,205.16,5204
10188,1404,round_end,515.12,2,T_5568bd9d,3,3,3,0,0,205.16,5204
10189,1404,round_end,618.35,1,T_a02bf5e9,0,0,0,0,0,0,5205
10190,1404,round_end,857.88,6,T_a02bf5e9,2,3,2,0,0,40,5206
10191,1405,round_end,300.09,1,T_8c03018b,1,0,1,100,99.99,0,5207
10192,1405,round_end,625.98,2,T_8c03018b,2,0,0,100,99.99,0,5207
10193,1405,round_end,904.38,3,T_8c03018b,3,0,2,100,95.33,0,5207
10194,1406,round_end,300.09,1,T_8c03018b,1,0,1,100,99.99,0,5208
10195,1406,round_end,625.98,2,T_8c03018b,2,0,0,100,99.99,0,5208
10196,1406,round_end,904.38,3,T_8c03018b,3,0,2,100,95.33,0,5208
10197,1406,round_end,240.04,1,T_a02bf5e9,0,0,0,0,0,0,5209
10198,1406,round_end,415.61,1,T_a02bf5e9,0,1,1,0,0,0,5210
10199,1406,round_end,805.43,2,T_5568bd9d,1,3,1,0,0,0,5210
10204,1406,round_end,857.88,6,T_a02bf5e9,2,3,2,0,0,40,5213
10205,1407,round_end,309.31,1,T_8c03018b,0,1,0,99.99,100,0,5214
10206,1407,round_end,605.32,2,T_8c03018b,0,2,2,99.99,100,0,5214
10207,1407,round_end,895,3,T_8c03018b,1,2,1,100,67.16,0,5214
10208,1407,round_end,895,3,T_8c03018b,1,2,1,100,67.16,0,5214
10209,1407,round_end,872.87,5,T_a02bf5e9,0,5,3,68.8,100,0,5215
10210,1407,round_end,369.24,1,T_a02bf5e9,0,3,3,0,0,110.9,5217
10211,1407,round_end,803.34,2,T_5568bd9d,1,3,1,0,0,0,5217
10212,1407,round_end,872.87,5,T_a02bf5e9,0,5,3,68.8,100,0,5218
10221,1408,round_end,913.82,5,T_a02bf5e9,0,5,3,99.99,100,0,5223
10222,1409,round_end,169.91,1,T_8c03018b,1,0,1,100,0,0,5224
10223,1409,round_end,518.28,2,T_8c03018b,2,0,0,100,95.45,0,5224
10224,1409,round_end,785.91,3,T_8c03018b,3,0,2,100,52.93,0,5224
10225,1409,round_end,753.74,6,T_a02bf5e9,4,1,0,0,0,39.99,5225
10226,1409,round_end,627.08,1,T_a02bf5e9,0,0,0,0,0,0,5226
10227,1409,round_end,400.68,1,T_a02bf5e9,0,3,3,0,0,79.48,5227
10228,1409,round_end,891.38,2,T_5568bd9d,3,3,3,0,0,20.54,5227
10229,1409,round_end,208.19,1,T_8c03018b,1,0,1,100,0,0,5228
10230,1409,round_end,431.17,2,T_8c03018b,1,1,2,34.13,100,0,5228
10231,1409,round_end,675.83,3,T_8c03018b,2,1,0,100,62.72,0,5228
10232,1409,round_end,675.83,3,T_8c03018b,2,1,0,100,62.72,0,5228
10233,1410,round_end,197.81,1,T_8c03018b,0,1,2,23.85,100,0,5229
10234,1410,round_end,543.68,2,T_8c03018b,1,1,0,100,99.99,0,5229
10235,1410,round_end,197.81,1,T_8c03018b,0,1,2,23.85,100,0,5230
10236,1410,round_end,543.68,2,T_8c03018b,1,1,0,100,99.99,0,5230
10237,1410,round_end,757.89,3,T_8c03018b,1,2,1,37.89,100,0,5230
10238,1410,round_end,757.89,3,T_8c03018b,1,2,1,37.89,100,0,5230
10239,1410,round_end,480.21,1,T_a02bf5e9,0,2,2,0,0,0,5231
10240,1410,round_end,726.31,2,T_5568bd9d,0,3,0,0,0,0,5231
10241,1410,round_end,942.96,6,T_a02bf5e9,3,2,0,0,0,40,5232
10242,1410,round_end,551.32,1,T_a02bf5e9,0,2,2,0,0,0,5233
10243,1410,round_end,919.34,2,T_5568bd9d,3,3,3,0,0,111.78,5233
10244,1410,round_end,919.34,2,T_5568bd9d,3,3,3,0,0,111.78,5233
10245,1410,round_end,605.21,1,T_a02bf5e9,0,0,0,0,0,0,5234
10246,1411,round_end,263.08,1,T_8c03018b,0,1,1,79.99,100,0,5235
10247,1411,round_end,493.94,2,T_8c03018b,0,2,2,35,100,0,5235
10248,1411,round_end,687.26,3,T_8c03018b,0,3,0,24.64,100,0,5235
10249,1411,round_end,940.3,6,T_a02bf5e9,2,3,3,0,0,40,5236
10250,1411,round_end,246.36,1,T_a02bf5e9,0,0,0,0,0,0,5237
10251,1411,round_end,601.35,2,T_5568bd9d,3,3,3,0,0,125.1,5237
10252,1411,round_end,601.35,2,T_5568bd9d,3,3,3,0,0,125.1,5237
10253,1411,round_end,245.05,1,T_a02bf5e9,0,0,0,0,0,0,5238
10254,1411,round_end,650.31,2,T_5568bd9d,3,3,3,0,0,74.82,5238
10255,1411,round_end,650.31,2,T_5568bd9d,3,3,3,0,0,74.82,5238
10256,1411,round_end,700.9,1,T_a02bf5e9,0,0,0,0,0,0,5239
10257,1412,round_end,314.28,1,T_8c03018b,0,1,2,99.99,100,0,5240
10258,1412,round_end,565.41,2,T_8c03018b,1,1,0,100,45.85,0,5240
10259,1412,round_end,884.82,3,T_8c03018b,2,1,1,100,99.99,0,5240
10260,1412,round_end,884.82,3,T_8c03018b,2,1,1,100,99.99,0,5240
10261,1413,round_end,314.28,1,T_8c03018b,0,1,2,99.99,100,0,5241
10262,1413,round_end,565.41,2,T_8c03018b,1,1,0,100,45.85,0,5241
10263,1413,round_end,884.82,3,T_8c03018b,2,1,1,100,99.99,0,5241
10264,1413,round_end,884.82,3,T_8c03018b,2,1,1,100,99.99,0,5241
10265,1412,round_end,487.31,1,T_a02bf5e9,0,2,2,0,0,0,5242
10266,1412,round_end,825.69,2,T_5568bd9d,3,3,3,0,0,141.47,5242
10267,1412,round_end,825.69,2,T_5568bd9d,3,3,3,0,0,141.47,5242
10268,1412,round_end,805.7,5,T_a02bf5e9,5,0,4,100,99.99,0,5243
10269,1412,round_end,521.54,1,T_a02bf5e9,0,3,3,0,0,0,5244
10270,1412,round_end,1001.27,2,T_5568bd9d,2,3,2,0,0,0,5244
10271,1412,round_end,217.79,1,T_a02bf5e9,0,0,0,0,0,382.24,5245
10272,1412,round_end,600.18,1,T_a02bf5e9,0,0,0,0,0,0,5246
10273,1414,round_end,288.25,1,T_8c03018b,0,1,0,99.99,100,0,5247
10274,1414,round_end,513.97,2,T_8c03018b,1,1,2,100,48.44,0,5247
10275,1414,round_end,727.84,3,T_8c03018b,2,1,1,100,31.92,0,5247
10276,1414,round_end,727.84,3,T_8c03018b,2,1,1,100,31.92,0,5247
10277,1414,round_end,395.16,1,T_a02bf5e9,0,1,1,0,0,0,5248
10278,1414,round_end,795.46,2,T_5568bd9d,3,3,3,0,0,79.61,5248
10279,1414,round_end,795.46,2,T_5568bd9d,3,3,3,0,0,79.61,5248
10280,1414,round_end,251.48,1,T_a02bf5e9,0,0,0,0,0,0,5249
10286,1419,round_end,343.8,1,T_8c03018b,1,0,1,100,99.99,0,5254
10287,1419,round_end,543.32,2,T_8c03018b,2,0,2,100,26.51,0,5254
10288,1419,round_end,718.7,3,T_8c03018b,2,1,0,0,100,0,5254
10289,1419,round_end,718.7,3,T_8c03018b,2,1,0,0,100,0,5254
10290,1420,round_end,180.53,1,T_8c03018b,0,1,1,0,100,0,5255
10291,1420,round_end,368.09,2,T_8c03018b,1,1,0,100,24.36,0,5255
10292,1420,round_end,626.47,3,T_8c03018b,2,1,2,100,59.92,0,5255
